1705.31,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.32,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.33,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.34,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.35,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.36,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.37,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.38,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.39,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.40,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.41,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.42,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.43,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.44,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.45,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.46,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.47,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.48,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.49,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.50,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.51,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.52,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.53,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.54,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.55,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.56,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.57,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.58,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.59,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.60,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.61,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.62,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.63,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.64,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.65,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.66,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.67,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.68,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.69,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.70,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.71,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.72,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.73,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.74,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.75,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.76,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.77,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.78,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.79,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.80,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.81,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.82,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.83,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.84,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.85,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.86,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.87,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.88,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.89,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.90,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.91,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.92,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.93,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.94,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.95,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.96,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.97,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.98,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1705.99,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.00,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.01,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.02,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.03,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.04,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.05,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.06,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.07,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.08,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1706.09,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.44,518.79,0.0,0.0,0
1706.10,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.92,99.43,522.39,0.0,0.0,0
1706.11,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.12,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.13,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.14,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.15,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.16,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.17,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.18,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.19,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.20,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.21,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.22,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.23,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.24,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.25,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.26,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.27,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.28,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.29,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.30,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.31,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.32,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.33,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.34,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.35,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.36,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.37,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.38,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.39,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.40,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.41,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.42,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.43,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.44,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.45,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.46,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.47,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.48,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.49,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.50,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.51,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.52,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.53,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.54,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.55,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.56,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.57,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.58,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.59,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.60,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.61,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.62,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.63,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.64,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.65,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.66,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.67,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.68,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.69,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.70,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.71,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.72,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.73,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.74,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.75,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.76,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.77,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.78,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.79,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.80,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.81,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.82,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.83,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.84,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.85,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.86,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.87,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.88,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.89,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.90,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.91,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.92,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.93,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.94,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.95,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.96,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.97,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.98,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1706.99,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.00,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.01,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.02,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.03,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.04,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.05,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.06,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.07,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.08,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.09,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.10,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.11,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.12,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.13,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.14,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.15,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.16,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.17,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.18,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.19,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.20,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.21,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.22,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.23,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.24,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.25,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.26,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.27,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.28,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.29,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.30,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.31,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.32,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.33,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.34,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,520.17,0.0,0.0,0
1707.35,85.05,-3.97,-76.04,-0.06,0.96,-0.24,41.91,99.43,522.39,0.0,0.0,0
1707.36,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,522.39,0.0,0.0,0
1707.37,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.42,523.50,0.0,0.0,0
1707.38,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,522.39,0.0,0.0,0
1707.39,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,522.39,0.0,0.0,0
1707.40,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,522.39,0.0,0.0,0
1707.41,85.05,-3.97,-76.04,-0.07,0.96,-0.24,41.90,99.43,522.39,0.0,0.0,0
