5464.25,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.26,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.27,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.28,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.29,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.30,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.31,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.32,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.33,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.34,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.35,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.36,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.37,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.38,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.39,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.40,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.41,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.42,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.43,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.44,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.45,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.46,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.47,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.48,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.49,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.50,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.51,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.52,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.53,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.54,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
5464.55,95.85,-0.66,1.66,-0.01,-0.03,-1.02,30.68,99.33,550.40,0.00,0.00,0.00,0.00,0,0,0,0.00,0.00,0.00,0,0
